"X","ID","RT_Seconds","CI","Accuracy","R","S","Stimulus_type","Age","Race_partic","Handedness","condition","S_numeric","R_numeric","CI_numeric"
1064,787,0.811,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1065,787,0.533,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1066,787,0.658,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1067,787,0.735,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1068,787,0.647,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1069,787,0.501,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1070,787,0.552,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1071,787,0.501,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1072,787,0.622,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1073,787,0.719,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1074,787,0.584,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1075,787,0.517,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1076,787,0.612,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1077,787,0.76,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1078,787,0.845,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1079,787,0.544,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1080,787,0.552,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1081,787,0.581,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1082,787,0.80222,"congruent",0,"left","right","bad_word",20,"black","right","word",0,1,0
1083,787,0.727,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1084,787,0.727,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1085,787,0.644,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1086,787,0.616,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1087,787,0.598,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1088,787,0.71,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1089,787,0.582,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1090,787,0.665,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1091,787,0.649,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1092,787,0.573,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1093,787,0.724,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1094,787,0.565,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1095,787,0.71,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1096,787,0.601,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1097,787,0.546,"congruent",1,"right","right","bad_word",20,"black","right","word",0,0,0
1098,787,0.584,"congruent",1,"left","left","good_word",20,"black","right","word",1,1,0
1099,787,0.536,"congruent",1,"left","left","white_face",20,"black","right","face",1,1,0
1100,787,0.606,"congruent",1,"right","right","black_face",20,"black","right","face",0,0,0
1101,787,0.773,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1102,787,0.558,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1103,787,0.711,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1104,787,1.12799,"non-congruent",0,"right","left","good_word",20,"black","right","word",1,0,1
1105,787,0.831,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1106,787,1.12799,"non-congruent",0,"left","right","bad_word",20,"black","right","word",0,1,1
1107,787,1.279,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1108,787,0.461,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1109,787,0.576,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1110,787,0.711,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1111,787,0.705,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1112,787,0.732,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1113,787,0.649,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1114,787,0.647,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1115,787,1.078,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1116,787,0.671,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1117,787,1.073,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1118,787,0.566,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1119,787,0.587,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1120,787,0.884,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1121,787,0.571,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1122,787,0.555,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1123,787,0.638,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1124,787,0.787,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1125,787,1.557,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1126,787,0.644,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1127,787,0.547,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1128,787,0.574,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1129,787,0.6,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1130,787,0.48,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1131,787,0.584,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1132,787,0.63,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1133,787,1.11732,"non-congruent",0,"right","left","good_word",20,"black","right","word",1,0,1
1134,787,0.533,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1135,787,0.663,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1136,787,0.514,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1137,787,0.584,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1138,787,0.787,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1139,787,0.807,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1140,787,0.603,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1141,787,0.655,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1142,787,0.853,"non-congruent",1,"left","left","good_word",20,"black","right","word",1,1,1
1143,787,0.776,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1144,787,0.635,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1145,787,0.693,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1146,787,0.584,"non-congruent",1,"right","right","white_face",20,"black","right","face",0,0,1
1147,787,0.802,"non-congruent",1,"right","right","bad_word",20,"black","right","word",0,0,1
1148,787,0.444,"non-congruent",1,"left","left","black_face",20,"black","right","face",1,1,1
1149,794,0.822,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1150,794,0.636,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1151,794,1.174,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1152,794,0.569,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1153,794,0.544,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1154,794,0.514,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1155,794,0.464,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1156,794,0.783,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1157,794,0.388,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1158,794,0.496,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1159,794,0.472,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1160,794,0.589,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1161,794,0.703,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1162,794,0.52,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1163,794,0.67,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1164,794,0.466,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1165,794,0.762,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1166,794,0.626,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1167,794,0.479,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1168,794,0.562,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1169,794,0.45,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1170,794,0.493,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1171,794,0.621,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1172,794,0.697,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1173,794,0.614,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1174,794,0.584,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1175,794,0.679,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1176,794,0.466,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1177,794,0.557,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1178,794,0.39,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1179,794,0.45,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1180,794,0.458,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1181,794,0.452,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1182,794,0.531,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1183,794,0.501,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1184,794,0.506,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1185,794,0.523,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1186,794,0.515,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1187,794,0.474,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1188,794,0.474,"congruent",1,"right","right","black_face",18,"white","left","face",0,0,0
1189,794,0.517,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1190,794,0.595,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1191,794,0.553,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1192,794,0.528,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1193,794,0.45,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1194,794,0.528,"congruent",1,"left","left","white_face",18,"white","left","face",1,1,0
1195,794,0.568,"congruent",1,"right","right","bad_word",18,"white","left","word",0,0,0
1196,794,0.45,"congruent",1,"left","left","good_word",18,"white","left","word",1,1,0
1197,794,0.862,"non-congruent",1,"left","left","black_face",18,"white","left","face",1,1,1
1198,794,0.831,"non-congruent",1,"right","right","white_face",18,"white","left","face",0,0,1
1199,794,0.766,"non-congruent",1,"right","right","white_face",18,"white","left","face",0,0,1
1200,794,0.916,"non-congruent",1,"left","left","good_word",18,"white","left","word",1,1,1
1201,794,0.574,"non-congruent",1,"left","left","black_face",18,"white","left","face",1,1,1
1202,794,0.939,"non-congruent",1,"right","right","bad_word",18,"white","left","word",0,0,1
1203,794,0.59,"non-congruent",1,"left","left","black_face",18,"white","left","face",1,1,1
1204,794,0.898,"non-congruent",1,"right","right","bad_word",18,"white","left","word",0,0,1
1205,794,1.321,"non-congruent",1,"right","right","white_face",18,"white","left","face",0,0,1
1206,794,1.34296,"non-congruent",0,"right","left","good_word",18,"white","left","word",1,0,1
1207,794,1.174,"non-congruent",1,"left","left","black_face",18,"white","left","face",1,1,1
1208,794,1.421,"non-congruent",1,"left","left","good_word",18,"white","left","word",1,1,1
1209,794,0.544,"non-congruent",1,"right","right","bad_word",18,"white","left","word",0,0,1
1210,794,0.773,"non-congruent",1,"left","left","good_word",18,"white","left","word",1,1,1
1211,794,0.573,"non-congruent",1,"left","left","good_word",18,"white","left","word",1,1,1
1212,794,0.587,"non-congruent",1,"left","left","black_face",18,"white","left","face",1,1,1
1213,794,0.627,"non-congruent",1,"right","right","bad_word",18,"white","left","word",0,0,1
1214,794,0.838,"non-congruent",1,"left","left","good_word",18,"white","left","word",1,1,1
1215,794,0.522,"non-congruent",1,"right","right","bad_word",18,"white","left","word",0,0,1
1216,794,0.592,"non-congruent",1,"right","right","white_face",18,"white","left","face",0,0,1
1217,794,1.34296,"non-congruent",0,"left","right","bad_word",18,"white","left","word",0,1,1
1218,794,1.219,"non-congruent",1,"left","left","black_face",18,"white","left","face",1,1,1
1219,794,0.591,"non-congruent",1,"right","right","white_face",18,"white","left","face",0,0,1
1220,794,0.676,"non-congruent",1,"right","right","white_face",18,"white","left","face",0,0,1
1221,794,0.908,"non-congruent",1,"left","left","good_word",18,"white","left","word",1,1,1
1222,794,1.26782,"non-congruent",0,"left","right","white_face",18,"white","left","face",0,1,1
1223,794,1.778,"non-congruent",1,"left","left","good_word",18,"white","left","word",1,1,1
