"","Subject","RT_Seconds","Condition","Response"
"4809",866,0.84,"Incongruent",1
"4810",866,1.042,"Incongruent",1
"4811",866,0.916,"Incongruent",1
"4812",866,0.774,"Incongruent",1
"4813",866,1.009,"Incongruent",1
"4814",866,0.602,"Incongruent",1
"4815",866,0.58,"Incongruent",1
"4816",866,0.92,"Incongruent",1
"4817",866,1.413,"Incongruent",1
"4818",866,1.018,"Incongruent",1
"4819",866,0.625,"Incongruent",1
"4820",866,0.771,"Incongruent",1
"4821",866,0.683,"Incongruent",1
"4822",866,0.798,"Incongruent",1
"4823",866,1.2,"Congruent",1
"4824",866,1.224,"Congruent",1
"4825",866,0.918,"Congruent",1
"4826",866,0.925,"Congruent",1
"4827",866,0.648,"Congruent",1
"4828",866,0.638,"Congruent",1
"4829",866,0.728,"Congruent",1
"4830",866,1.067,"Congruent",1
"4831",866,0.635,"Congruent",1
"4832",866,0.634,"Congruent",1
"4833",866,1.149,"Congruent",1
"4834",866,0.834,"Congruent",1
"4835",866,0.865,"Congruent",1
"4836",866,0.811,"Congruent",1
"4837",866,0.721,"Congruent",1
"4838",866,0.679,"Congruent",1
"4839",866,0.793,"Congruent",1
"4840",866,0.737,"Congruent",1
"4841",866,0.736,"Congruent",1
"4842",866,0.774,"Congruent",1
"4843",866,0.776,"Congruent",1
"4844",866,1.115,"Congruent",1
"4845",866,0.595,"Congruent",1
"4846",866,0.727,"Congruent",1
"4847",866,0.836,"Congruent",1
"4848",866,0.952,"Congruent",1
"4849",866,0.851,"Congruent",1
"4850",866,0.665,"Congruent",1
"4851",866,0.608,"Congruent",1
"4852",866,0.694,"Congruent",1
"4853",866,0.884,"Congruent",1
"4854",866,0.694,"Congruent",1
"4855",866,0.699,"Congruent",1
"4856",866,0.668,"Congruent",1
"4857",866,0.813,"Congruent",1
"4858",866,0.901,"Congruent",1
"4859",866,0.766,"Congruent",1
"4860",866,0.921,"Congruent",1
"4861",866,0.67,"Congruent",1
"4862",866,0.628,"Congruent",1
"4863",866,0.658,"Congruent",1
"4864",866,0.715,"Congruent",1
"4865",866,0.785,"Congruent",1
"4866",866,0.649,"Congruent",1
"4867",866,0.715,"Congruent",1
"4868",866,0.64,"Congruent",1
"4869",866,0.856,"Congruent",1
"4870",866,0.737,"Congruent",1
"4871",871,0.748,"Incongruent",1
"4872",871,0.726,"Incongruent",1
"4873",871,0.825,"Incongruent",1
"4874",871,0.862,"Incongruent",1
"4875",871,0.645,"Incongruent",1
"4876",871,0.602,"Incongruent",1
"4877",871,0.548,"Incongruent",1
"4878",871,0.496,"Incongruent",1
"4879",871,0.701,"Incongruent",1
"4880",871,0.665,"Incongruent",1
"4881",871,0.643,"Incongruent",1
"4882",871,0.695,"Incongruent",1
"4883",871,0.651,"Incongruent",1
"4884",871,0.595,"Incongruent",1
"4885",871,0.669,"Incongruent",1
"4886",871,0.627,"Incongruent",1
"4887",871,0.723,"Incongruent",1
"4888",871,0.507,"Incongruent",1
"4889",871,0.552,"Incongruent",1
"4890",871,0.577,"Incongruent",1
"4891",871,0.553,"Incongruent",1
"4892",871,1.016,"Incongruent",1
"4893",871,1.156,"Incongruent",1
"4894",871,0.418,"Incongruent",1
"4895",871,0.929,"Incongruent",1
"4896",871,0.653,"Incongruent",1
"4897",871,0.526,"Incongruent",1
"4898",871,0.534,"Incongruent",1
"4899",871,0.522,"Incongruent",1
"4900",871,0.458,"Incongruent",1
"4901",871,0.737,"Incongruent",1
"4902",871,0.66,"Incongruent",1
"4903",871,0.431,"Incongruent",1
"4904",871,0.616,"Incongruent",1
"4905",871,0.532,"Incongruent",1
"4906",871,0.651,"Incongruent",1
"4907",871,0.558,"Incongruent",1
"4908",871,0.604,"Incongruent",1
"4909",871,0.545,"Incongruent",1
"4910",871,0.57,"Incongruent",1
"4911",871,0.838,"Incongruent",1
"4912",871,0.625,"Incongruent",1
"4913",871,0.532,"Incongruent",1
"4914",871,0.638,"Incongruent",1
"4915",871,0.747,"Incongruent",1
"4916",871,0.571,"Incongruent",1
"4917",871,0.98113,"Incongruent",0
"4918",871,1.218,"Incongruent",1
"4919",871,0.713,"Congruent",1
"4920",871,0.8,"Congruent",1
"4921",871,0.929,"Congruent",1
"4922",871,0.699,"Congruent",1
"4923",871,0.688,"Congruent",1
"4924",871,0.594,"Congruent",1
"4925",871,0.831,"Congruent",1
"4926",871,1.016,"Congruent",1
"4927",871,0.824,"Congruent",1
"4928",871,0.618,"Congruent",1
"4929",871,0.467,"Congruent",1
"4930",871,0.48,"Congruent",1
"4931",871,0.639,"Congruent",1
"4932",871,0.754,"Congruent",1
"4933",871,0.75,"Congruent",1
"4934",871,0.52,"Congruent",1
"4935",871,0.677,"Congruent",1
"4936",871,2.64192,"Congruent",0
"4937",871,0.833,"Congruent",1
"4938",871,0.689,"Congruent",1
"4939",871,0.735,"Congruent",1
"4940",871,0.736,"Congruent",1
"4941",871,1.022,"Congruent",1
"4942",871,1.279,"Congruent",1
"4943",871,0.676,"Congruent",1
"4944",871,0.547,"Congruent",1
"4945",871,0.442,"Congruent",1
"4946",871,0.583,"Congruent",1
"4947",871,0.705,"Congruent",1
"4948",871,0.602,"Congruent",1
"4949",871,0.642,"Congruent",1
"4950",871,1.134,"Congruent",1
"4951",871,0.61,"Congruent",1
"4952",871,0.753,"Congruent",1
"4953",871,0.753,"Congruent",1
"4954",871,0.58,"Congruent",1
"4955",871,1.044,"Congruent",1
"4956",871,1.325,"Congruent",1
"4957",871,0.909,"Congruent",1
"4958",871,0.804,"Congruent",1
"4959",871,0.812,"Congruent",1
"4960",871,1.046,"Congruent",1
"4961",871,0.61,"Congruent",1
"4962",871,0.817,"Congruent",1
"4963",871,0.417,"Congruent",1
"4964",871,0.549,"Congruent",1
"4965",871,0.623,"Congruent",1
"4966",875,1.06,"Incongruent",1
"4967",875,0.906,"Incongruent",1
"4968",875,0.893,"Incongruent",1
"4969",875,0.547,"Incongruent",1
"4970",875,0.713,"Incongruent",1
"4971",875,0.762,"Incongruent",1
"4972",875,0.779,"Incongruent",1
"4973",875,0.673,"Incongruent",1
"4974",875,0.646,"Incongruent",1
"4975",875,0.849,"Incongruent",1
"4976",875,0.662,"Incongruent",1
"4977",875,0.596,"Incongruent",1
"4978",875,0.626,"Incongruent",1
"4979",875,0.543,"Incongruent",1
"4980",875,0.664,"Incongruent",1
"4981",875,0.875,"Incongruent",1
"4982",875,0.7,"Incongruent",1
"4983",875,0.696,"Incongruent",1
"4984",875,0.603,"Incongruent",1
"4985",875,0.636,"Incongruent",1
"4986",875,0.768,"Incongruent",1
"4987",875,0.554,"Incongruent",1
"4988",875,0.79,"Incongruent",1
"4989",875,0.577,"Incongruent",1
"4990",875,0.825,"Incongruent",1
"4991",875,0.565,"Incongruent",1
"4992",875,0.688,"Incongruent",1
"4993",875,0.501,"Incongruent",1
"4994",875,0.583,"Incongruent",1
"4995",875,0.815,"Incongruent",1
"4996",875,0.715,"Incongruent",1
"4997",875,0.712,"Incongruent",1
"4998",875,0.64,"Incongruent",1
"4999",875,0.609,"Incongruent",1
"5000",875,0.701,"Incongruent",1
"5001",875,0.792,"Incongruent",1
"5002",875,0.653,"Incongruent",1
"5003",875,0.815,"Incongruent",1
"5004",875,0.622,"Incongruent",1
"5005",875,0.572,"Incongruent",1
"5006",875,0.718,"Incongruent",1
"5007",875,0.79,"Incongruent",1
"5008",875,0.601,"Incongruent",1
"5009",875,0.854,"Incongruent",1
"5010",875,0.523,"Incongruent",1
"5011",875,0.89,"Incongruent",1
"5012",875,0.628,"Incongruent",1
"5013",875,0.792,"Incongruent",1
"5014",875,1.108,"Congruent",1
"5015",875,0.689,"Congruent",1
"5016",875,0.643,"Congruent",1
"5017",875,0.689,"Congruent",1
"5018",875,0.556,"Congruent",1
"5019",875,0.83,"Congruent",1
"5020",875,0.655,"Congruent",1
"5021",875,0.586,"Congruent",1
"5022",875,0.624,"Congruent",1
"5023",875,0.453,"Congruent",1
"5024",875,0.529,"Congruent",1
"5025",875,0.592,"Congruent",1
"5026",875,0.647,"Congruent",1
"5027",875,1.004,"Congruent",1
"5028",875,0.593,"Congruent",1
"5029",875,0.557,"Congruent",1
"5030",875,0.637,"Congruent",1
"5031",875,0.578,"Congruent",1
"5032",875,0.667,"Congruent",1
"5033",875,0.48,"Congruent",1
"5034",875,0.511,"Congruent",1
"5035",875,0.595,"Congruent",1
"5036",875,0.55,"Congruent",1
"5037",875,0.55,"Congruent",1
"5038",875,0.813,"Congruent",1
"5039",875,0.636,"Congruent",1
"5040",875,0.528,"Congruent",1
"5041",875,0.432,"Congruent",1
"5042",875,0.817,"Congruent",1
"5043",875,0.573,"Congruent",1
"5044",875,0.486,"Congruent",1
"5045",875,0.822,"Congruent",1
"5046",875,0.645,"Congruent",1
"5047",875,0.667,"Congruent",1
"5048",875,0.564,"Congruent",1
"5049",875,0.838,"Congruent",1
"5050",875,0.575,"Congruent",1
"5051",875,0.7,"Congruent",1
"5052",875,0.612,"Congruent",1
"5053",875,0.616,"Congruent",1
"5054",875,0.577,"Congruent",1
"5055",875,0.786,"Congruent",1
"5056",875,0.555,"Congruent",1
"5057",875,0.942,"Congruent",1
"5058",875,0.589,"Congruent",1
"5059",875,0.727,"Congruent",1
"5060",875,0.51,"Congruent",1
"5061",875,0.759,"Congruent",1
"5062",878,1.796,"Incongruent",1
"5063",878,0.744,"Incongruent",1
"5064",878,0.757,"Incongruent",1
"5065",878,0.637,"Incongruent",1
"5066",878,0.6,"Incongruent",1
"5067",878,0.58,"Incongruent",1
"5068",878,1.115,"Incongruent",1
"5069",878,0.764,"Incongruent",1
"5070",878,0.852,"Incongruent",1
"5071",878,0.787,"Incongruent",1
"5072",878,0.608,"Incongruent",1
"5073",878,0.592,"Incongruent",1
"5074",878,0.752,"Incongruent",1
"5075",878,1.214,"Incongruent",1
"5076",878,0.68,"Incongruent",1
"5077",878,0.981,"Incongruent",1
"5078",878,1.126,"Incongruent",1
"5079",878,1.105,"Incongruent",1
"5080",878,0.633,"Incongruent",1
"5081",878,0.91,"Incongruent",1
"5082",878,0.607,"Incongruent",1
"5083",878,0.864,"Incongruent",1
"5084",878,0.78,"Incongruent",1
"5085",878,0.461,"Incongruent",1
"5086",878,0.914,"Incongruent",1
"5087",878,0.521,"Incongruent",1
"5088",878,0.527,"Incongruent",1
"5089",878,0.871,"Incongruent",1
"5090",878,0.587,"Incongruent",1
"5091",878,0.574,"Incongruent",1
"5092",878,0.601,"Incongruent",1
"5093",878,0.751,"Incongruent",1
"5094",878,0.638,"Incongruent",1
"5095",878,0.583,"Incongruent",1
"5096",878,0.726,"Incongruent",1
"5097",878,0.673,"Incongruent",1
"5098",878,0.714,"Incongruent",1
"5099",878,0.478,"Incongruent",1
"5100",878,0.515,"Incongruent",1
"5101",878,1.104,"Incongruent",1
"5102",878,0.716,"Incongruent",1
"5103",878,0.937,"Incongruent",1
"5104",878,0.563,"Incongruent",1
"5105",878,0.496,"Incongruent",1
"5106",878,0.776,"Incongruent",1
"5107",878,0.593,"Incongruent",1
"5108",878,0.557,"Incongruent",1
"5109",878,0.708,"Incongruent",1
"5110",878,1.746,"Congruent",1
"5111",878,0.672,"Congruent",1
"5112",878,2.155,"Congruent",1
"5113",878,0.793,"Congruent",1
"5114",878,0.638,"Congruent",1
"5115",878,0.82,"Congruent",1
"5116",878,0.494,"Congruent",1
"5117",878,1.091,"Congruent",1
"5118",878,0.895,"Congruent",1
"5119",878,1.294,"Congruent",1
"5120",878,0.696,"Congruent",1
"5121",878,0.711,"Congruent",1
"5122",878,1.22,"Congruent",1
"5123",878,1.3,"Congruent",1
"5124",878,0.753,"Congruent",1
"5125",878,0.755,"Congruent",1
"5126",878,2.824,"Congruent",1
"5127",878,0.925,"Congruent",1
"5128",878,1.505,"Congruent",1
"5129",878,1.265,"Congruent",1
"5130",878,1.806,"Congruent",1
"5131",878,2.147,"Congruent",1
"5132",878,0.673,"Congruent",1
"5133",878,0.983,"Congruent",1
"5134",878,2.454,"Congruent",1
"5135",878,1.078,"Congruent",1
"5136",878,0.501,"Congruent",1
"5137",878,0.45,"Congruent",1
"5138",878,0.556,"Congruent",1
"5139",878,0.701,"Congruent",1
"5140",878,1.212,"Congruent",1
"5141",878,0.679,"Congruent",1
"5142",878,0.738,"Congruent",1
"5143",878,0.591,"Congruent",1
"5144",878,1.039,"Congruent",1
"5145",878,0.425,"Congruent",1
"5146",878,0.485,"Congruent",1
"5147",878,0.731,"Congruent",1
"5148",878,0.859,"Congruent",1
"5149",878,0.781,"Congruent",1
"5150",878,1.456,"Congruent",1
"5151",878,2.48263,"Congruent",0
"5152",878,1.032,"Congruent",1
"5153",878,1.536,"Congruent",1
"5154",878,1.263,"Congruent",1
"5155",878,1.395,"Congruent",1
"5156",878,0.849,"Congruent",1
"5157",881,0.604,"Incongruent",1
"5158",881,0.607,"Incongruent",1
"5159",881,0.538,"Incongruent",1
"5160",881,0.418,"Incongruent",1
"5161",881,0.546,"Incongruent",1
"5162",881,0.536,"Incongruent",1
"5163",881,0.482,"Incongruent",1
"5164",881,0.471,"Incongruent",1
"5165",881,0.553,"Incongruent",1
"5166",881,0.533,"Incongruent",1
"5167",881,0.513,"Incongruent",1
"5168",881,0.618,"Incongruent",1
"5169",881,0.473,"Incongruent",1
"5170",881,0.556,"Incongruent",1
"5171",881,0.507,"Incongruent",1
"5172",881,0.734,"Incongruent",1
"5173",881,0.538,"Incongruent",1
"5174",881,0.577,"Incongruent",1
"5175",881,0.498,"Incongruent",1
"5176",881,0.385,"Incongruent",1
"5177",881,0.689,"Incongruent",1
"5178",881,0.625,"Incongruent",1
"5179",881,0.537,"Incongruent",1
"5180",881,0.567,"Incongruent",1
"5181",881,0.571,"Incongruent",1
"5182",881,0.358,"Incongruent",1
"5183",881,0.614,"Incongruent",1
"5184",881,0.476,"Incongruent",1
"5185",881,0.583,"Incongruent",1
"5186",881,0.544,"Incongruent",1
"5187",881,0.77032,"Incongruent",0
"5188",881,0.678,"Incongruent",1
"5189",881,0.466,"Incongruent",1
"5190",881,0.367,"Incongruent",1
"5191",881,0.77032,"Incongruent",0
"5192",881,0.693,"Incongruent",1
"5193",881,0.631,"Incongruent",1
"5194",881,0.77032,"Incongruent",0
"5195",881,0.835,"Incongruent",1
"5196",881,0.599,"Incongruent",1
"5197",881,0.531,"Incongruent",1
"5198",881,0.455,"Incongruent",1
"5199",881,0.539,"Incongruent",1
"5200",881,0.511,"Incongruent",1
"5201",881,0.463,"Incongruent",1
"5202",881,0.553,"Incongruent",1
"5203",881,0.385,"Incongruent",1
"5204",881,0.532,"Incongruent",1
"5205",881,0.718,"Congruent",1
"5206",881,0.491,"Congruent",1
"5207",881,0.489,"Congruent",1
"5208",881,0.661,"Congruent",1
"5209",881,0.486,"Congruent",1
"5210",881,0.535,"Congruent",1
"5211",881,0.487,"Congruent",1
"5212",881,0.564,"Congruent",1
"5213",881,0.504,"Congruent",1
"5214",881,0.492,"Congruent",1
"5215",881,0.515,"Congruent",1
"5216",881,0.425,"Congruent",1
"5217",881,0.476,"Congruent",1
"5218",881,0.7302,"Congruent",0
"5219",881,0.749,"Congruent",1
"5220",881,0.743,"Congruent",1
"5221",881,0.516,"Congruent",1
"5222",881,0.498,"Congruent",1
"5223",881,0.609,"Congruent",1
"5224",881,0.431,"Congruent",1
"5225",881,0.507,"Congruent",1
"5226",881,0.458,"Congruent",1
"5227",881,0.409,"Congruent",1
"5228",881,0.559,"Congruent",1
"5229",881,0.611,"Congruent",1
"5230",881,0.415,"Congruent",1
"5231",881,0.589,"Congruent",1
"5232",881,0.452,"Congruent",1
"5233",881,0.5,"Congruent",1
"5234",881,0.489,"Congruent",1
"5235",881,0.416,"Congruent",1
"5236",881,0.493,"Congruent",1
"5237",881,0.716,"Congruent",1
"5238",881,0.569,"Congruent",1
"5239",881,0.429,"Congruent",1
"5240",881,0.453,"Congruent",1
"5241",881,0.47,"Congruent",1
"5242",881,0.585,"Congruent",1
"5243",881,0.45,"Congruent",1
"5244",881,0.409,"Congruent",1
"5245",881,0.495,"Congruent",1
"5246",881,0.499,"Congruent",1
"5247",881,0.555,"Congruent",1
"5248",881,0.483,"Congruent",1
"5249",881,0.472,"Congruent",1
"5250",881,0.369,"Congruent",1
"5251",881,0.635,"Congruent",1
"5252",881,0.66965,"Congruent",0
"5253",884,2.111,"Incongruent",1
"5254",884,1.113,"Incongruent",1
"5255",884,1.094,"Incongruent",1
"5256",884,0.999,"Incongruent",1
"5257",884,0.927,"Incongruent",1
"5258",884,0.762,"Incongruent",1
"5259",884,0.781,"Incongruent",1
"5260",884,1.182,"Incongruent",1
"5261",884,0.736,"Incongruent",1
"5262",884,0.738,"Incongruent",1
"5263",884,1.56081,"Incongruent",0
"5264",884,0.817,"Incongruent",1
"5265",884,1.444,"Incongruent",1
"5266",884,0.658,"Incongruent",1
"5267",884,0.726,"Incongruent",1
"5268",884,0.708,"Incongruent",1
"5269",884,0.706,"Incongruent",1
"5270",884,0.725,"Incongruent",1
"5271",884,0.751,"Incongruent",1
"5272",884,0.602,"Incongruent",1
"5273",884,0.622,"Incongruent",1
"5274",884,0.686,"Incongruent",1
"5275",884,0.654,"Incongruent",1
"5276",884,0.746,"Incongruent",1
"5277",884,0.891,"Incongruent",1
"5278",884,0.717,"Incongruent",1
"5279",884,0.612,"Incongruent",1
"5280",884,0.522,"Incongruent",1
"5281",884,0.513,"Incongruent",1
"5282",884,0.692,"Incongruent",1
"5283",884,0.599,"Incongruent",1
"5284",884,0.599,"Incongruent",1
"5285",884,0.79,"Incongruent",1
"5286",884,0.84468,"Incongruent",0
"5287",884,0.84468,"Incongruent",0
"5288",884,0.579,"Incongruent",1
"5289",884,0.7,"Incongruent",1
"5290",884,0.461,"Incongruent",1
"5291",884,0.699,"Incongruent",1
"5292",884,0.513,"Incongruent",1
"5293",884,0.589,"Incongruent",1
"5294",884,0.587,"Incongruent",1
"5295",884,0.687,"Incongruent",1
"5296",884,0.84468,"Incongruent",0
"5297",884,0.638,"Incongruent",1
"5298",884,0.497,"Incongruent",1
"5299",884,0.64,"Incongruent",1
"5300",884,0.749,"Incongruent",1
"5301",884,0.916,"Congruent",1
"5302",884,1.54505,"Congruent",0
"5303",884,1.436,"Congruent",1
"5304",884,0.874,"Congruent",1
"5305",884,0.626,"Congruent",1
"5306",884,1.54505,"Congruent",0
"5307",884,1.54505,"Congruent",0
"5308",884,1.093,"Congruent",1
"5309",884,0.999,"Congruent",1
"5310",884,0.66,"Congruent",1
"5311",884,1.54505,"Congruent",0
"5312",884,1.237,"Congruent",1
"5313",884,1.54505,"Congruent",0
"5314",884,1.26,"Congruent",1
"5315",884,0.77,"Congruent",1
"5316",884,0.956,"Congruent",1
"5317",884,1.54505,"Congruent",0
"5318",884,1.391,"Congruent",1
"5319",884,1.517,"Congruent",1
"5320",884,0.702,"Congruent",1
"5321",884,0.731,"Congruent",1
"5322",884,0.781,"Congruent",1
"5323",884,0.795,"Congruent",1
"5324",884,1.019,"Congruent",1
"5325",884,1.331,"Congruent",1
"5326",884,0.597,"Congruent",1
"5327",884,1.1855,"Congruent",0
"5328",884,0.98,"Congruent",1
"5329",884,1.1855,"Congruent",0
"5330",884,0.711,"Congruent",1
"5331",884,0.752,"Congruent",1
"5332",884,0.865,"Congruent",1
"5333",884,0.675,"Congruent",1
"5334",884,0.729,"Congruent",1
"5335",884,0.805,"Congruent",1
"5336",884,0.75,"Congruent",1
"5337",884,0.942,"Congruent",1
"5338",884,0.75,"Congruent",1
"5339",884,0.74,"Congruent",1
"5340",884,1.1855,"Congruent",0
"5341",884,0.925,"Congruent",1
"5342",884,0.965,"Congruent",1
"5343",884,0.964,"Congruent",1
"5344",884,1.063,"Congruent",1
"5345",884,0.919,"Congruent",1
"5346",884,0.69,"Congruent",1
"5347",884,1.1855,"Congruent",0
"5348",884,0.831,"Congruent",1
"5349",888,0.715,"Incongruent",1
"5350",888,0.609,"Incongruent",1
"5351",888,0.783,"Incongruent",1
"5352",888,0.517,"Incongruent",1
"5353",888,0.447,"Incongruent",1
"5354",888,0.436,"Incongruent",1
"5355",888,0.529,"Incongruent",1
"5356",888,0.608,"Incongruent",1
"5357",888,0.545,"Incongruent",1
"5358",888,0.473,"Incongruent",1
"5359",888,0.477,"Incongruent",1
"5360",888,0.464,"Incongruent",1
"5361",888,0.78283,"Incongruent",0
"5362",888,0.83,"Incongruent",1
"5363",888,0.462,"Incongruent",1
"5364",888,0.655,"Incongruent",1
"5365",888,0.433,"Incongruent",1
"5366",888,0.689,"Incongruent",1
"5367",888,0.56,"Incongruent",1
"5368",888,0.587,"Incongruent",1
"5369",888,0.521,"Incongruent",1
"5370",888,0.467,"Incongruent",1
"5371",888,0.432,"Incongruent",1
"5372",888,0.472,"Incongruent",1
"5373",888,0.735,"Incongruent",1
"5374",888,0.6,"Incongruent",1
"5375",888,0.452,"Incongruent",1
"5376",888,0.503,"Incongruent",1
"5377",888,0.485,"Incongruent",1
"5378",888,0.443,"Incongruent",1
"5379",888,0.589,"Incongruent",1
"5380",888,0.511,"Incongruent",1
"5381",888,0.638,"Incongruent",1
"5382",888,0.447,"Incongruent",1
"5383",888,0.4,"Incongruent",1
"5384",888,0.495,"Incongruent",1
"5385",888,0.6,"Incongruent",1
"5386",888,0.457,"Incongruent",1
"5387",888,0.631,"Incongruent",1
"5388",888,0.455,"Incongruent",1
"5389",888,0.593,"Incongruent",1
"5390",888,0.468,"Incongruent",1
"5391",888,0.603,"Incongruent",1
"5392",888,0.556,"Incongruent",1
"5393",888,0.638,"Incongruent",1
"5394",888,0.523,"Incongruent",1
"5395",888,0.469,"Incongruent",1
"5396",888,0.487,"Incongruent",1
"5397",888,0.93679,"Congruent",0
"5398",888,1.2,"Congruent",1
"5399",888,0.695,"Congruent",1
"5400",888,0.522,"Congruent",1
"5401",888,0.524,"Congruent",1
"5402",888,0.494,"Congruent",1
"5403",888,0.649,"Congruent",1
"5404",888,0.593,"Congruent",1
"5405",888,0.759,"Congruent",1
"5406",888,0.93679,"Congruent",0
"5407",888,0.701,"Congruent",1
"5408",888,0.546,"Congruent",1
"5409",888,0.572,"Congruent",1
"5410",888,0.748,"Congruent",1
"5411",888,0.626,"Congruent",1
"5412",888,0.52,"Congruent",1
"5413",888,0.35,"Congruent",1
"5414",888,0.522,"Congruent",1
"5415",888,0.587,"Congruent",1
"5416",888,0.39,"Congruent",1
"5417",888,0.575,"Congruent",1
"5418",888,0.544,"Congruent",1
"5419",888,0.614,"Congruent",1
"5420",888,0.563,"Congruent",1
"5421",888,0.8368,"Congruent",0
